campaign_fact_id,date,campaign_key,product_key,channel_key,region_key,spend,leads_generated,impressions
33991,2025-05-18,35,4,605,400,14673.27,252,23019
33992,2025-05-18,25,21,603,401,13047.27,287,180336
33993,2025-05-18,62,45,601,401,4067.29,313,105546
33994,2025-05-18,6,3,609,401,5268.57,373,81310
33995,2025-05-18,17,30,612,401,14231.54,410,153085
33996,2025-05-18,20,75,617,402,4536.19,171,71491
33997,2025-05-18,14,3,601,401,11395.10,110,199686
33998,2025-05-18,27,88,605,403,5818.61,126,279310
33999,2025-05-18,36,10,601,401,10087.82,370,492264
34000,2025-05-18,13,53,608,402,1661.27,461,85991
34001,2025-05-18,58,1,607,402,9361.97,950,10971
34002,2025-05-18,91,50,609,403,4689.98,1364,153245
34003,2025-05-18,68,72,613,400,21784.22,295,306592
34004,2025-05-18,2,11,603,403,13807.14,239,347696
34005,2025-05-18,14,13,608,401,3508.49,685,116752
34006,2025-05-18,78,14,604,402,8983.71,303,271813
34007,2025-05-18,39,37,607,401,5673.82,226,23975
34008,2025-05-18,7,6,614,403,3153.04,71,71936
34009,2025-05-18,65,28,602,403,13797.75,220,18953
34010,2025-05-18,40,8,613,402,17991.00,436,199544
34011,2025-05-18,1,31,602,403,14925.33,482,428734
34012,2025-05-18,25,60,614,400,1202.71,133,55686
34013,2025-05-18,52,72,616,402,3080.22,155,90870
34014,2025-05-18,73,59,600,401,1022.86,466,159334
34015,2025-05-18,50,39,606,401,3202.58,53,417787
34016,2025-05-18,95,11,612,403,12259.66,763,457404
34017,2025-05-18,56,40,609,402,6793.49,974,152552
34018,2025-05-18,85,21,608,400,6982.06,901,61541
34019,2025-05-18,87,60,614,403,4296.21,139,23288
34020,2025-05-18,96,79,617,403,2966.96,235,51266
34021,2025-05-18,60,79,611,401,3867.22,36,12812
34022,2025-05-18,84,56,602,401,4980.08,323,34062
34023,2025-05-18,68,95,611,401,2281.02,228,52078
34024,2025-05-18,55,50,605,402,8258.68,274,387122
34025,2025-05-18,25,48,601,401,11109.89,159,114952
34026,2025-05-18,1,50,600,402,608.90,187,998178
34027,2025-05-18,92,100,606,401,6954.13,324,366902
34028,2025-05-18,95,45,615,402,4537.74,162,85010
34029,2025-05-18,83,49,604,402,7145.69,484,25065
34030,2025-05-18,75,35,607,402,5059.31,522,12386
34031,2025-05-18,27,90,600,402,162.68,659,765432
34032,2025-05-18,67,6,616,403,552.20,32,49078
34033,2025-05-19,91,10,618,401,1942.34,177,9292
34034,2025-05-19,1,59,610,402,757.23,83,50517
34035,2025-05-19,6,16,604,403,2314.70,164,293961
34036,2025-05-19,35,15,604,402,9734.14,472,431873
34037,2025-05-19,76,21,611,402,1655.58,114,28012
34038,2025-05-19,74,55,617,401,903.78,251,38010
34039,2025-05-19,88,21,616,403,690.61,84,13967
34040,2025-05-19,46,13,613,402,21280.06,632,443500
34041,2025-05-19,32,24,617,403,1465.12,248,48191
34042,2025-05-19,33,25,613,400,14645.05,411,111281
34043,2025-05-19,42,78,610,403,116.86,155,14614
34044,2025-05-19,54,72,604,402,3490.32,116,482746
34045,2025-05-19,26,6,609,400,2795.72,1167,109071
34046,2025-05-19,43,22,609,402,5594.26,1470,185171
34047,2025-05-19,75,57,610,403,949.42,250,55600
34048,2025-05-19,76,53,610,403,325.47,99,71474
34049,2025-05-19,35,36,613,401,11308.56,655,464357
34050,2025-05-19,94,19,619,400,1605.34,57,66417
34051,2025-05-19,91,3,603,403,3558.21,331,85886
34052,2025-05-19,67,26,605,402,14701.05,199,318005
34053,2025-05-19,43,80,609,402,1392.88,397,101505
34054,2025-05-19,17,39,608,400,6386.28,1004,159146
34055,2025-05-19,40,44,605,403,12139.65,409,288890
34056,2025-05-19,70,39,602,403,13786.07,497,138714
34057,2025-05-19,45,51,615,400,578.26,67,32344
34058,2025-05-19,5,38,602,402,4636.76,133,469344
34059,2025-05-19,74,30,618,403,234.90,243,91706
34060,2025-05-19,80,37,611,400,3229.54,271,89006
34061,2025-05-19,82,45,618,402,3341.04,248,7170
34062,2025-05-19,21,10,607,400,2654.13,623,40069
34063,2025-05-19,26,24,617,403,3219.06,224,71442
34064,2025-05-19,64,8,615,402,2987.87,126,63577
34065,2025-05-19,26,86,606,402,14334.48,368,455525
34066,2025-05-19,74,49,608,403,2001.00,714,79016
34067,2025-05-19,30,91,613,401,6649.73,203,138344
34068,2025-05-19,22,37,603,401,5948.73,494,79538
34069,2025-05-19,1,77,602,400,7340.23,187,398006
34070,2025-05-19,25,93,618,402,1385.64,128,36440
34071,2025-05-19,32,72,607,402,4408.32,351,10251
34072,2025-05-19,78,64,616,403,1522.83,234,33438
34073,2025-05-19,85,80,603,403,11292.76,424,77322
34074,2025-05-19,19,80,615,401,2082.54,81,85606
34075,2025-05-19,77,27,613,402,14935.69,216,119687
34076,2025-05-19,51,78,608,402,4367.83,469,107607
34077,2025-05-19,35,91,611,401,1230.41,205,82874
34078,2025-05-19,92,64,609,401,1142.10,614,48385
34079,2025-05-19,91,72,619,400,3144.33,101,91386
34080,2025-05-19,65,63,604,402,7199.49,374,139116
34081,2025-05-19,72,80,613,402,6956.11,940,319483
34082,2025-05-19,3,38,612,401,5181.96,557,397398
34083,2025-05-19,8,43,617,401,4256.02,44,39381
34084,2025-05-19,82,25,612,400,5600.31,743,273729
34085,2025-05-19,76,57,610,401,825.07,121,36125
34086,2025-05-19,71,64,609,401,4518.88,1411,22515
34087,2025-05-19,97,92,607,401,2316.51,806,26436
34088,2025-05-19,39,70,601,401,12332.05,457,132322
34089,2025-05-19,16,98,616,401,1792.79,140,55335
34090,2025-05-19,47,5,601,402,9040.20,164,288231
34091,2025-05-19,34,52,602,402,10448.90,358,352858
34092,2025-05-19,79,11,615,401,1024.60,179,30153
34093,2025-05-19,100,90,614,400,3838.73,179,57159
34094,2025-05-19,78,75,611,401,1382.72,132,56872
34095,2025-05-19,65,67,601,403,7473.88,306,216616
34096,2025-05-19,81,34,613,403,19985.90,939,208623
34097,2025-05-19,77,47,603,400,10704.70,102,244646
34098,2025-05-19,90,16,613,401,5281.13,624,458524
34099,2025-05-19,62,10,611,402,3990.68,291,88639
34100,2025-05-19,57,74,603,400,3876.18,91,341429
34101,2025-05-19,85,12,601,403,11253.74,300,38587
34102,2025-05-19,34,25,607,401,2459.89,353,48403
34103,2025-05-20,71,50,619,400,4240.07,131,73898
34104,2025-05-20,4,43,608,402,5586.36,1160,197079
34105,2025-05-20,51,61,605,401,13089.54,91,93275
34106,2025-05-20,61,15,603,402,4937.21,414,121635
34107,2025-05-20,91,22,614,403,1180.23,218,91189
34108,2025-05-20,49,40,613,401,7785.54,818,270650
34109,2025-05-20,75,55,613,403,19698.43,719,366773
34110,2025-05-20,25,6,602,401,13200.56,413,315775
34111,2025-05-20,55,88,614,403,1238.82,165,43056
34112,2025-05-20,24,1,608,403,6713.97,674,32350
34113,2025-05-20,62,7,601,402,12358.42,404,211942
34114,2025-05-20,8,59,617,402,2429.39,275,68737
34115,2025-05-20,49,97,610,401,693.83,230,65826
34116,2025-05-20,51,43,602,400,4309.24,233,347980
34117,2025-05-20,60,58,601,403,5079.28,414,436543
34118,2025-05-20,70,39,612,400,8445.64,207,295033
34119,2025-05-20,37,23,608,401,3807.56,457,144743
34120,2025-05-20,24,95,617,403,3528.79,202,58358
34121,2025-05-20,36,73,609,401,3347.87,332,182909
34122,2025-05-20,37,31,600,402,1488.65,199,578054
34123,2025-05-20,15,4,607,403,5511.95,802,13496
34124,2025-05-20,82,5,616,402,4901.73,39,45599
34125,2025-05-20,54,15,600,403,1724.19,332,848229
34126,2025-05-20,35,21,608,402,4688.40,773,171001
34127,2025-05-20,88,60,600,403,450.46,490,747058
34128,2025-05-20,30,45,618,401,2959.33,126,40406
34129,2025-05-20,14,39,600,401,1166.48,772,407116
34130,2025-05-20,87,69,605,401,4526.90,195,11906
34131,2025-05-20,57,49,615,401,1873.42,101,56357
34132,2025-05-20,64,60,615,400,3743.77,141,59189
34133,2025-05-20,65,66,600,402,1172.08,311,192068
34134,2025-05-20,53,29,608,400,6030.50,987,36042
34135,2025-05-20,72,60,610,402,814.80,65,93075
34136,2025-05-20,73,52,612,401,5735.28,813,450325
34137,2025-05-20,48,39,616,400,3981.84,59,36238
34138,2025-05-20,72,26,619,400,353.63,123,57649
34139,2025-05-20,90,19,612,403,19660.20,328,353494
34140,2025-05-20,5,55,603,402,2539.35,121,93034
34141,2025-05-20,58,19,600,401,1324.43,691,913220
34142,2025-05-20,8,46,601,400,14180.00,413,172373
34143,2025-05-20,69,9,613,403,12247.95,522,140528
34144,2025-05-20,41,31,601,402,6417.96,483,347110
34145,2025-05-20,10,98,619,402,1321.09,204,17062
34146,2025-05-20,40,46,616,401,3855.30,183,10295
34147,2025-05-20,20,62,608,401,4115.74,945,166262
34148,2025-05-20,45,35,618,402,3160.70,269,50973
34149,2025-05-20,11,54,605,403,3014.76,210,255787
34150,2025-05-20,8,67,618,403,2784.50,197,43489
34151,2025-05-20,59,84,610,402,609.41,237,70645
34152,2025-05-20,14,68,606,401,7915.14,57,260332
34153,2025-05-20,25,47,607,403,3004.75,696,17305
34154,2025-05-20,6,91,608,400,6768.99,489,115779
34155,2025-05-20,10,34,619,401,430.19,133,19414
34156,2025-05-20,41,70,600,402,1918.36,776,63093
34157,2025-05-20,64,52,608,403,4738.64,539,90874
34158,2025-05-20,27,86,617,400,4370.08,224,40703
34159,2025-05-20,61,39,605,400,3340.45,312,264029
34160,2025-05-20,22,47,610,400,699.02,63,11879
34161,2025-05-20,27,5,602,403,1979.92,93,434827
34162,2025-05-20,20,19,604,402,9236.24,478,361903
34163,2025-05-20,90,35,617,400,331.88,293,37286
34164,2025-05-20,25,20,601,402,7803.70,102,479412
34165,2025-05-20,75,54,612,400,9752.21,464,163459
34166,2025-05-20,81,78,601,400,12233.08,267,450992
34167,2025-05-20,31,20,612,403,20742.14,466,262461
34168,2025-05-20,84,6,605,402,9523.69,395,400568
34169,2025-05-20,80,80,613,403,6116.14,926,431391
34170,2025-05-20,97,17,619,402,2951.00,191,40994
34171,2025-05-20,29,74,607,400,3486.24,564,29475
34172,2025-05-21,3,94,608,403,6524.82,1225,116306
34173,2025-05-21,22,65,608,400,3367.41,743,109318
34174,2025-05-21,59,22,604,401,5210.83,432,339795
34175,2025-05-21,4,14,611,402,2695.73,201,54990
34176,2025-05-21,46,100,618,401,4887.51,215,70831
34177,2025-05-21,39,9,619,401,1023.94,117,98874
34178,2025-05-21,12,8,608,402,2410.51,477,100111
34179,2025-05-21,18,71,603,403,1233.57,338,377110
34180,2025-05-21,59,95,610,400,293.69,135,77505
34181,2025-05-21,82,100,616,401,3567.16,51,8748
34182,2025-05-21,1,8,606,403,10182.65,79,244126
34183,2025-05-21,2,48,609,401,1288.55,560,112823
34184,2025-05-21,21,17,619,401,2543.05,142,63885
34185,2025-05-21,91,66,607,400,4979.41,423,36625
34186,2025-05-21,9,90,611,401,3475.56,228,93603
34187,2025-05-21,87,68,613,403,16423.86,444,140360
34188,2025-05-21,54,15,613,400,21050.74,771,135661
34189,2025-05-21,57,60,613,400,19553.49,301,77078
34190,2025-05-21,63,15,619,401,1647.72,231,85680
34191,2025-05-21,26,95,615,400,1293.54,73,43753
34192,2025-05-21,80,55,617,400,3770.93,282,88663
34193,2025-05-21,70,21,600,400,749.36,505,244127
34194,2025-05-21,24,23,612,403,10299.27,640,467347
34195,2025-05-21,66,9,618,402,3027.09,173,37614
34196,2025-05-21,7,69,607,403,7746.62,307,7917
34197,2025-05-21,43,4,613,400,7290.96,979,307227
34198,2025-05-21,77,70,611,403,3013.66,183,95538
34199,2025-05-21,71,76,618,400,4231.22,255,7297
34200,2025-05-21,78,15,600,401,1806.39,235,453891
34201,2025-05-21,45,41,618,403,2294.35,140,62550
34202,2025-05-21,19,63,610,403,525.45,271,31327
34203,2025-05-21,61,17,609,402,7628.69,793,45641
34204,2025-05-21,72,56,613,400,8767.05,629,260055
34205,2025-05-21,18,62,608,402,3112.58,796,70816
34206,2025-05-21,30,63,611,400,1494.25,127,8578
34207,2025-05-21,64,50,608,402,5652.20,648,197987
34208,2025-05-21,74,90,618,400,2276.22,276,69577
34209,2025-05-21,51,54,615,401,2852.92,171,31832
34210,2025-05-21,85,54,611,403,3343.27,124,9887
34211,2025-05-21,68,87,617,402,2551.91,146,42355
34212,2025-05-21,24,3,608,400,5947.26,510,123991
34213,2025-05-21,47,73,615,401,3232.43,200,88951
34214,2025-05-21,57,8,605,403,8790.97,459,158144
34215,2025-05-21,71,19,601,403,9098.92,94,95342
34216,2025-05-21,38,16,607,400,7365.51,412,40338
34217,2025-05-21,73,78,607,403,8106.00,212,23824
34218,2025-05-21,42,62,616,402,4878.55,178,26590
34219,2025-05-21,29,19,619,402,307.07,76,63540
34220,2025-05-21,70,72,608,401,2716.07,844,44963
34221,2025-05-21,15,11,614,401,3562.72,59,91457
34222,2025-05-21,83,60,614,402,3977.33,260,58498
34223,2025-05-21,61,82,613,400,14716.49,558,383434
34224,2025-05-21,95,16,602,401,4201.65,338,65340
34225,2025-05-21,76,17,603,401,14225.84,403,253606
34226,2025-05-21,53,33,600,401,271.64,477,673273
34227,2025-05-21,55,32,605,403,9843.69,480,63535
34228,2025-05-21,9,41,612,400,9961.15,624,408163
34229,2025-05-21,56,87,603,402,2932.53,267,337741
34230,2025-05-21,84,18,605,401,3990.48,354,340043
34231,2025-05-21,1,4,609,401,6607.01,651,85069
34232,2025-05-21,36,86,602,403,6793.34,422,157600
34233,2025-05-21,78,63,602,402,9699.03,128,288014
34234,2025-05-21,42,69,600,403,1854.18,713,964317
34235,2025-05-21,8,73,601,400,9962.86,206,318057
34236,2025-05-21,19,40,609,400,6367.66,1190,23331
34237,2025-05-21,82,9,607,403,5381.29,546,11986
34238,2025-05-21,56,93,606,403,12189.83,276,180045
34239,2025-05-21,57,60,600,402,1923.53,206,343357
34240,2025-05-21,53,80,616,400,3543.44,41,53611
34241,2025-05-22,62,96,612,402,18002.50,593,333667
34242,2025-05-22,34,75,606,400,8988.21,322,291809
34243,2025-05-22,69,22,608,402,6155.79,1331,108320
34244,2025-05-22,95,27,609,402,3348.84,791,116229
34245,2025-05-22,79,79,606,401,1695.67,136,243854
34246,2025-05-22,99,34,607,401,7059.59,670,7831
34247,2025-05-22,36,21,606,403,4192.60,110,92078
34248,2025-05-22,90,91,604,400,739.48,182,64141
34249,2025-05-22,35,87,612,400,14213.09,831,472730
34250,2025-05-22,33,72,605,402,12231.16,462,457472
34251,2025-05-22,4,92,607,403,7798.53,916,36885
34252,2025-05-22,28,91,616,401,3540.59,139,21155
34253,2025-05-22,32,10,610,403,892.94,54,62292
34254,2025-05-22,61,75,616,403,1389.97,28,24025
34255,2025-05-22,28,89,615,403,3037.78,237,71415
34256,2025-05-22,3,24,602,402,7110.56,52,459140
34257,2025-05-22,13,74,611,403,2463.70,257,34731
34258,2025-05-22,14,24,605,402,9182.11,303,44469
34259,2025-05-22,67,91,606,400,8294.52,298,167927
34260,2025-05-22,50,13,601,401,13063.90,205,224485
34261,2025-05-22,7,48,609,401,6758.15,834,49856
34262,2025-05-22,16,45,619,401,3080.66,297,65504
34263,2025-05-22,45,23,600,400,258.24,523,742663
34264,2025-05-22,50,78,602,402,14435.15,173,10087
34265,2025-05-22,57,90,602,403,13278.04,234,48973
34266,2025-05-22,100,99,604,401,6888.21,368,365979
34267,2025-05-22,38,64,619,402,1209.11,69,52495
34268,2025-05-22,38,50,609,400,6427.17,841,71455
34269,2025-05-22,19,36,609,403,5456.49,777,193038
34270,2025-05-22,96,2,610,402,133.78,190,32390
34271,2025-05-22,60,78,617,402,2235.62,267,23513
34272,2025-05-22,75,1,614,400,3654.19,76,40962
34273,2025-05-22,100,28,607,403,4793.88,642,24042
34274,2025-05-22,31,3,606,401,7993.62,189,434470
34275,2025-05-22,25,96,601,403,5209.91,379,104711
34276,2025-05-22,64,56,605,401,4284.04,284,104835
34277,2025-05-22,6,77,610,403,549.20,86,43868
34278,2025-05-22,6,67,613,401,20805.82,957,242407
34279,2025-05-22,49,14,611,402,4935.58,253,14506
34280,2025-05-22,40,90,604,403,14056.98,309,220375
34281,2025-05-22,90,17,606,400,11494.90,201,389980
34282,2025-05-22,61,5,614,403,2275.16,37,39154
34283,2025-05-22,55,97,614,400,4703.49,245,21211
34284,2025-05-22,46,35,613,403,20147.85,623,165975
34285,2025-05-22,74,86,616,403,520.47,55,55912
34286,2025-05-22,98,27,613,402,11987.27,929,383123
34287,2025-05-22,36,93,603,402,14791.77,453,357572
34288,2025-05-22,41,69,613,400,22934.78,735,58373
34289,2025-05-22,3,53,613,403,23239.63,765,314324
34290,2025-05-22,16,52,600,400,1559.41,434,581827
34291,2025-05-22,47,93,606,403,11997.26,465,153908
34292,2025-05-22,45,74,604,402,4941.56,433,456391
34293,2025-05-22,98,49,606,401,8045.77,120,406343
34294,2025-05-22,77,78,618,400,4250.86,188,62843
34295,2025-05-22,17,47,614,403,317.50,226,69150
34296,2025-05-22,90,11,615,401,4777.00,137,63639
34297,2025-05-22,28,15,610,401,777.68,171,48424
34298,2025-05-22,78,96,612,400,7934.26,911,187002
34299,2025-05-22,57,50,614,401,1182.00,42,90732
34300,2025-05-22,67,62,615,402,310.40,279,49112
34301,2025-05-22,11,66,617,401,1057.85,42,69888
34302,2025-05-22,13,23,601,400,8297.06,203,292395
34303,2025-05-22,74,42,602,400,11334.64,413,20720
34304,2025-05-22,54,32,611,401,2653.13,265,19695
34305,2025-05-22,67,80,611,401,3892.87,146,94149
34306,2025-05-23,20,90,604,400,4186.76,310,170455
34307,2025-05-23,28,78,613,400,20464.86,549,351293
34308,2025-05-23,3,60,604,403,9642.84,490,330959
34309,2025-05-23,68,52,619,402,3718.86,137,84057
34310,2025-05-23,81,49,602,401,11393.83,301,472198
34311,2025-05-23,21,96,608,402,2447.85,943,156564
34312,2025-05-23,94,38,615,403,305.82,273,65410
34313,2025-05-23,28,23,601,401,4458.64,332,438233
34314,2025-05-23,11,81,604,402,3899.21,386,60331
34315,2025-05-23,42,98,614,401,4343.93,189,61527
34316,2025-05-23,55,5,608,400,6754.66,894,100331
34317,2025-05-23,64,86,612,402,15712.89,508,105012
34318,2025-05-23,65,34,615,402,483.45,179,53706
34319,2025-05-23,79,4,613,400,10865.94,237,477946
34320,2025-05-23,62,57,616,401,2113.38,48,13058
34321,2025-05-23,5,56,615,400,1822.12,284,5666
34322,2025-05-23,5,55,608,402,3186.29,1218,70412
34323,2025-05-23,91,4,612,402,9792.59,836,268148
34324,2025-05-23,69,28,607,400,7102.10,647,38386
34325,2025-05-23,87,41,614,403,676.26,295,40324
34326,2025-05-23,40,73,602,400,10603.16,425,19195
34327,2025-05-23,85,89,603,402,9617.06,404,426995
34328,2025-05-23,10,62,608,401,3145.60,525,162553
34329,2025-05-23,22,12,617,401,541.95,211,47116
34330,2025-05-23,10,83,602,403,8986.30,167,466042
34331,2025-05-23,72,29,603,400,3686.56,51,469010
34332,2025-05-23,15,64,603,402,5802.12,257,384411
34333,2025-05-23,90,13,603,402,14690.11,354,106560
34334,2025-05-23,48,88,615,401,2548.32,297,35169
34335,2025-05-23,5,63,601,403,11979.82,274,166353
34336,2025-05-23,14,73,616,401,2619.80,46,61911
34337,2025-05-23,2,97,614,401,4317.69,207,66759
34338,2025-05-23,33,39,609,402,5955.10,646,154216
34339,2025-05-23,13,37,617,403,3397.15,60,26520
34340,2025-05-23,32,25,606,401,3142.31,387,480995
34341,2025-05-23,25,59,615,401,1075.78,124,47534
34342,2025-05-23,76,39,618,402,1990.27,50,76865
34343,2025-05-23,23,74,610,401,314.57,60,73308
34344,2025-05-23,88,91,606,400,13939.26,261,86375
34345,2025-05-23,71,90,612,403,20480.13,407,267447
34346,2025-05-23,43,34,619,403,4871.27,270,67604
34347,2025-05-23,71,14,618,401,2854.20,36,95388
34348,2025-05-23,99,96,606,402,3497.79,90,33086
34349,2025-05-23,86,78,604,403,7957.12,363,365660
34350,2025-05-23,75,75,602,401,2259.52,307,423564
34351,2025-05-23,60,72,611,402,3163.53,217,38627
34352,2025-05-23,37,32,614,401,3608.06,45,67328
34353,2025-05-23,32,51,611,402,3347.05,31,96524
34354,2025-05-23,35,6,610,402,925.90,173,73779
34355,2025-05-23,67,66,612,400,11315.41,845,147140
34356,2025-05-23,87,77,607,400,4328.47,591,15313
34357,2025-05-23,39,59,610,401,607.00,52,84782
34358,2025-05-23,56,70,615,402,1506.66,65,50094
34359,2025-05-23,50,91,615,401,3146.80,285,70202
34360,2025-05-23,33,10,618,400,1193.60,165,68546
34361,2025-05-23,72,52,602,402,8693.98,194,22224
34362,2025-05-23,41,29,601,401,12245.81,237,220351
34363,2025-05-23,17,4,609,403,6488.89,787,125644
34364,2025-05-23,38,18,619,400,2675.52,258,74366
34365,2025-05-23,65,4,619,403,4572.55,194,8641
34366,2025-05-23,28,15,616,401,1989.60,289,21493
34367,2025-05-23,41,78,609,401,4500.40,1440,99739
34368,2025-05-23,17,90,605,401,13664.22,233,483109
34369,2025-05-23,65,76,618,403,3469.26,191,62683
34370,2025-05-23,45,84,619,402,310.75,292,76338
34371,2025-05-23,51,28,619,401,4776.27,139,41556
34372,2025-05-23,8,70,600,402,1198.96,374,668936
34373,2025-05-23,6,72,618,403,2918.97,277,34818
34374,2025-05-24,31,89,602,401,3137.20,482,257816
34375,2025-05-24,2,74,607,401,3807.70,665,21570
34376,2025-05-24,54,29,618,400,4097.97,84,58539
34377,2025-05-24,43,18,606,400,11368.19,147,182457
34378,2025-05-24,55,79,607,402,7258.73,891,13834
34379,2025-05-24,78,99,604,402,6056.95,79,463016
34380,2025-05-24,25,14,609,400,6094.70,301,64978
34381,2025-05-24,82,74,604,400,9232.43,125,228893
34382,2025-05-24,67,75,613,400,23398.31,728,443416
34383,2025-05-24,88,97,610,402,809.46,253,29907
34384,2025-05-24,96,60,607,403,7028.01,863,13542
34385,2025-05-24,9,21,612,403,20288.34,481,152745
34386,2025-05-24,20,18,600,400,627.52,197,608958
34387,2025-05-24,90,43,601,400,6933.00,304,497963
34388,2025-05-24,63,13,602,400,13228.85,144,183919
34389,2025-05-24,67,75,600,400,694.60,126,986226
34390,2025-05-24,83,98,615,401,4559.73,195,85015
34391,2025-05-24,29,28,611,401,1496.44,147,71810
34392,2025-05-24,82,68,601,403,10633.64,348,64666
34393,2025-05-24,80,14,600,401,370.67,235,541234
34394,2025-05-24,91,43,611,403,1790.55,20,60914
34395,2025-05-24,65,88,610,400,500.17,298,54745
34396,2025-05-24,91,99,618,401,4823.19,26,65132
34397,2025-05-24,87,86,614,402,1896.82,145,94730
34398,2025-05-24,87,6,600,400,342.81,326,741070
34399,2025-05-24,92,44,614,402,1934.24,211,24670
34400,2025-05-24,83,53,608,401,4355.31,851,178420
34401,2025-05-24,1,32,603,401,8575.88,243,167972
34402,2025-05-24,82,54,614,401,411.27,94,19215
34403,2025-05-24,48,31,617,400,4885.28,130,15733
34404,2025-05-24,73,50,606,402,2248.63,480,134341
34405,2025-05-24,71,70,604,402,12648.31,465,183414
34406,2025-05-24,96,90,604,401,11131.82,360,108400
34407,2025-05-24,83,25,608,402,4951.46,367,81071
34408,2025-05-24,67,55,612,402,15468.60,409,477939
34409,2025-05-24,4,73,608,402,4852.60,482,45811
34410,2025-05-24,79,96,605,400,4271.28,390,275527
34411,2025-05-24,3,69,617,403,422.43,263,18098
34412,2025-05-24,46,45,615,401,1169.85,272,87608
34413,2025-05-24,30,92,615,401,3914.36,118,66528
34414,2025-05-24,84,70,601,403,1697.62,287,284231
34415,2025-05-24,10,3,612,402,8772.76,521,352484
34416,2025-05-24,25,79,616,400,4781.76,298,50677
34417,2025-05-24,35,86,616,400,3153.56,83,5503
34418,2025-05-24,46,72,603,401,13436.91,124,368772
34419,2025-05-24,84,41,616,402,1720.47,163,59625
34420,2025-05-24,90,81,617,401,2992.25,255,17700
34421,2025-05-24,25,40,613,400,19977.34,380,299654
34422,2025-05-24,66,97,610,401,225.31,251,28236
34423,2025-05-24,54,45,606,403,1838.69,416,175152
34424,2025-05-24,78,80,606,403,7758.09,68,124283
34425,2025-05-24,22,45,616,400,4442.74,112,91970
34426,2025-05-24,87,76,604,402,9938.18,484,163807
34427,2025-05-24,80,8,616,400,1471.93,275,48008
34428,2025-05-24,34,17,602,401,9257.01,176,70172
34429,2025-05-24,27,98,602,402,3426.95,65,42412
34430,2025-05-24,96,77,617,403,3433.98,29,91002
34431,2025-05-24,23,27,606,402,11923.99,217,19692
34432,2025-05-24,43,58,619,401,3122.49,294,98652
34433,2025-05-24,11,3,603,401,1830.50,452,80784
34434,2025-05-24,60,33,617,401,4696.68,156,74940
34435,2025-05-24,57,5,618,403,1791.76,65,80977
34436,2025-05-24,73,1,613,402,8686.13,961,372438
34437,2025-05-24,23,81,601,401,6654.04,155,26937
34438,2025-05-24,16,54,609,403,4293.39,1496,153753
34439,2025-05-24,90,32,616,400,1893.88,194,23894
34440,2025-05-24,26,12,601,402,7203.82,136,355772
34441,2025-05-25,67,77,610,402,681.39,190,49084
34442,2025-05-25,83,95,609,402,2320.76,580,133542
34443,2025-05-25,84,31,613,403,13467.77,244,397445
34444,2025-05-25,80,82,609,403,7551.42,1388,97429
34445,2025-05-25,86,34,608,401,5044.51,1043,174409
34446,2025-05-25,45,50,605,402,6281.32,103,498545
34447,2025-05-25,93,88,616,400,4662.47,241,94934
34448,2025-05-25,90,94,606,400,7501.85,318,379059
34449,2025-05-25,41,66,606,403,7533.22,271,271762
34450,2025-05-25,46,51,615,401,4642.99,202,51552
34451,2025-05-25,3,63,604,400,2808.45,177,316083
34452,2025-05-25,49,78,614,400,3997.62,110,36333
34453,2025-05-25,91,68,617,403,1642.38,195,32518
34454,2025-05-25,64,98,613,402,5397.36,845,434212
34455,2025-05-25,7,38,609,402,4459.43,757,128802
34456,2025-05-25,97,24,605,403,13495.88,104,52049
34457,2025-05-25,1,1,611,403,4932.88,300,43140
34458,2025-05-25,17,78,612,401,23872.01,808,350444
34459,2025-05-25,98,60,600,402,1360.06,790,70963
34460,2025-05-25,30,66,610,402,682.58,52,93314
34461,2025-05-25,65,74,613,400,23147.95,678,484521
34462,2025-05-25,35,16,611,403,1940.01,174,68295
34463,2025-05-25,62,33,603,400,7194.71,482,485024
34464,2025-05-25,27,23,611,403,4469.07,193,61340
34465,2025-05-25,75,48,600,402,928.20,792,142045
34466,2025-05-25,2,69,604,402,3537.41,79,257537
34467,2025-05-25,29,78,612,402,5685.22,936,362882
34468,2025-05-25,40,34,605,402,8440.60,210,261100
34469,2025-05-25,72,17,616,401,1775.76,290,31307
34470,2025-05-25,93,21,611,402,2320.86,129,69419
34471,2025-05-25,42,16,605,402,5256.01,287,15627
34472,2025-05-25,23,57,616,400,2539.63,264,87192
34473,2025-05-25,91,60,614,401,1545.68,124,43953
34474,2025-05-25,94,9,604,401,5963.26,333,109528
34475,2025-05-25,63,8,619,402,4214.37,142,95985
34476,2025-05-25,94,55,614,403,1201.36,101,40568
34477,2025-05-25,94,40,610,401,656.62,103,64172
34478,2025-05-25,86,68,601,403,13270.43,402,294751
34479,2025-05-25,34,51,614,401,4013.24,227,78796
34480,2025-05-25,15,46,612,402,10924.99,248,227008
34481,2025-05-25,2,68,612,400,21176.08,233,80710
34482,2025-05-25,3,43,607,401,5417.92,898,37754
34483,2025-05-25,7,65,603,403,12417.88,369,209150
34484,2025-05-25,86,69,607,401,7734.49,932,48558
34485,2025-05-25,40,69,600,401,649.98,596,100038
34486,2025-05-25,14,67,619,403,1708.46,102,83199
34487,2025-05-25,71,21,614,401,2956.90,25,77319
34488,2025-05-25,85,29,614,402,1801.11,256,78856
34489,2025-05-25,78,37,618,400,2472.50,154,63472
