sale_id,date,customer_key,product_key,region_key,amount,units
12665,2025-07-28,767,2,401,50.00,1
12666,2025-07-28,397,41,400,2.00,1
12667,2025-07-28,506,29,400,0.00,1
12668,2025-07-28,985,3,401,75.00,1
12669,2025-07-28,552,15,403,0.00,1
12670,2025-07-28,145,3,402,75.00,1
12671,2025-07-28,467,3,401,75.00,1
12672,2025-07-28,444,4,400,100.00,1
12673,2025-07-28,653,19,403,6.00,1
12674,2025-07-28,818,25,401,110.00,1
12675,2025-07-28,488,75,400,110.00,1
12676,2025-07-28,203,2,400,50.00,1
12677,2025-07-28,739,15,403,0.00,1
12678,2025-07-28,894,22,402,4.00,1
12679,2025-07-28,90,3,401,75.00,1
12680,2025-07-28,629,4,401,100.00,1
12681,2025-07-28,22,75,402,60.00,1
12682,2025-07-28,512,26,401,60.00,1
12683,2025-07-29,328,4,400,100.00,1
12684,2025-07-29,419,4,401,100.00,1
12685,2025-07-29,772,46,401,80.00,1
12686,2025-07-29,58,3,400,75.00,1
12687,2025-07-29,711,2,403,50.00,1
12688,2025-07-29,25,3,401,75.00,1
12689,2025-07-29,40,4,400,100.00,1
12690,2025-07-29,159,3,402,75.00,1
12691,2025-07-29,552,96,403,4.99,1
12692,2025-07-29,160,4,400,100.00,1
12693,2025-07-29,544,4,400,100.00,1
12694,2025-07-29,76,20,400,3.00,1
12695,2025-07-29,452,3,402,75.00,1
12696,2025-07-29,995,3,403,75.00,1
12697,2025-07-29,721,4,400,100.00,1
12698,2025-07-29,109,15,403,0.00,1
12699,2025-07-29,249,82,401,40.00,1
12700,2025-07-29,397,14,402,0.00,1
12701,2025-07-30,146,21,403,1.00,1
12702,2025-07-30,220,3,402,75.00,1
12703,2025-07-30,742,50,400,30.00,1
12704,2025-07-30,360,4,403,100.00,1
12705,2025-07-30,9,2,400,50.00,1
12706,2025-07-30,462,36,402,0.00,1
12707,2025-07-30,769,4,403,100.00,1
12708,2025-07-30,471,73,402,160.00,1
12709,2025-07-30,966,76,403,140.00,1
12710,2025-07-30,841,79,402,60.00,1
12711,2025-07-30,209,2,400,50.00,1
12712,2025-07-30,5,3,403,75.00,1
12713,2025-07-30,477,11,401,0.00,1
12714,2025-07-30,836,53,402,0.00,1
12715,2025-07-30,627,3,402,75.00,1
12716,2025-07-30,492,14,400,0.00,1
12717,2025-07-30,172,15,402,0.00,1
12718,2025-07-30,719,3,400,75.00,1
12719,2025-07-31,409,22,400,5.00,1
12720,2025-07-31,668,4,403,100.00,1
12721,2025-07-31,948,34,400,0.00,1
12722,2025-07-31,152,4,401,100.00,1
12723,2025-07-31,745,4,401,100.00,1
12724,2025-07-31,45,4,401,100.00,1
12725,2025-07-31,910,76,400,80.00,1
12726,2025-07-31,694,64,401,90.00,1
12727,2025-07-31,775,72,401,175.00,1
12728,2025-07-31,884,3,401,75.00,1
12729,2025-07-31,606,2,400,50.00,1
12730,2025-07-31,307,21,401,4.00,1
12731,2025-07-31,268,2,401,50.00,1
12732,2025-07-31,769,50,403,80.00,1
12733,2025-07-31,42,3,400,75.00,1
12734,2025-07-31,729,27,401,175.00,1
12735,2025-07-31,129,74,401,80.00,1
12736,2025-07-31,520,28,400,125.00,1
12737,2025-08-01,252,34,400,0.00,1
12738,2025-08-01,181,66,400,90.00,1
12739,2025-08-01,383,4,403,100.00,1
12740,2025-08-01,506,26,402,175.00,1
12741,2025-08-01,568,3,401,75.00,1
12742,2025-08-01,437,4,402,100.00,1
12743,2025-08-01,724,19,400,6.00,1
12744,2025-08-01,482,4,403,100.00,1
12745,2025-08-01,174,85,401,130.00,1
12746,2025-08-01,23,4,402,100.00,1
12747,2025-08-01,645,44,403,1.00,1
12748,2025-08-01,941,23,402,4.00,1
12749,2025-08-01,496,2,403,50.00,1
12750,2025-08-01,626,82,400,125.00,1
12751,2025-08-01,567,45,403,5.00,1
12752,2025-08-01,653,4,400,100.00,1
12753,2025-08-01,440,3,400,75.00,1
12754,2025-08-01,79,25,401,90.00,1
12755,2025-08-02,394,3,401,75.00,1
12756,2025-08-02,825,78,400,130.00,1
12757,2025-08-02,531,31,400,0.00,1
12758,2025-08-02,940,21,400,3.00,1
12759,2025-08-02,58,66,403,140.00,1
12760,2025-08-02,579,92,400,0.00,1
12761,2025-08-02,6,3,400,75.00,1
12762,2025-08-02,423,4,400,100.00,1
12763,2025-08-02,351,66,401,120.00,1
12764,2025-08-02,700,3,400,75.00,1
12765,2025-08-02,565,94,402,0.00,1
12766,2025-08-02,689,2,402,50.00,1
12767,2025-08-02,100,10,400,0.00,1
12768,2025-08-02,184,12,401,0.00,1
12769,2025-08-02,431,4,401,100.00,1
12770,2025-08-02,141,67,400,40.00,1
12771,2025-08-02,238,3,401,75.00,1
12772,2025-08-02,830,71,400,125.00,1
12773,2025-08-02,776,2,400,50.00,1
12774,2025-08-02,509,4,401,100.00,1
12775,2025-08-02,452,2,402,50.00,1
12776,2025-08-02,538,2,400,50.00,1
12777,2025-08-02,629,21,402,5.00,1
12778,2025-08-02,165,4,402,100.00,1
12779,2025-08-03,627,80,401,80.00,1
12780,2025-08-03,895,1,400,25.00,1
12781,2025-08-03,658,3,401,75.00,1
12782,2025-08-03,436,2,402,50.00,1
12783,2025-08-03,374,3,401,75.00,1
12784,2025-08-03,677,72,401,225.00,1
12785,2025-08-03,689,21,401,4.00,1
12786,2025-08-03,260,7,401,250.00,1
12787,2025-08-03,45,4,401,100.00,1
12788,2025-08-03,130,20,400,3.00,1
12789,2025-08-03,600,3,400,75.00,1
12790,2025-08-03,366,4,403,100.00,1
12791,2025-08-03,448,22,403,5.00,1
12792,2025-08-03,525,75,401,90.00,1
12793,2025-08-03,270,3,403,75.00,1
12794,2025-08-03,323,65,402,80.00,1
12795,2025-08-03,81,80,402,90.00,1
12796,2025-08-03,117,21,402,3.00,1
12797,2025-08-03,913,31,403,0.00,1
12798,2025-08-03,344,60,401,0.00,1
12799,2025-08-03,70,86,402,110.00,1
12800,2025-08-03,664,63,402,225.00,1
12801,2025-08-03,589,90,400,175.00,1
12802,2025-08-03,160,4,401,100.00,1
12803,2025-08-03,63,4,402,100.00,1
12804,2025-08-03,23,3,403,75.00,1
12805,2025-08-03,133,3,400,75.00,1
12806,2025-08-03,394,3,403,75.00,1
12807,2025-08-03,806,3,401,75.00,1
12808,2025-08-03,327,2,400,50.00,1
12809,2025-08-04,827,83,403,275.00,1
12810,2025-08-04,682,20,403,3.00,1
12811,2025-08-04,373,70,400,80.00,1
12812,2025-08-04,562,4,400,100.00,1
12813,2025-08-04,369,4,400,100.00,1
12814,2025-08-04,645,3,402,75.00,1
12815,2025-08-04,474,3,402,75.00,1
12816,2025-08-04,46,39,403,0.00,1
12817,2025-08-04,456,42,400,2.00,1
12818,2025-08-04,667,2,400,50.00,1
12819,2025-08-04,778,3,402,75.00,1
12820,2025-08-04,779,23,401,4.00,1
12821,2025-08-04,450,84,400,225.00,1
12822,2025-08-04,772,2,400,50.00,1
12823,2025-08-04,135,4,400,100.00,1
12824,2025-08-04,472,2,402,50.00,1
12825,2025-08-04,101,6,402,200.00,1
12826,2025-08-04,204,4,400,100.00,1
12827,2025-08-04,826,22,403,5.00,1
12828,2025-08-04,820,6,400,200.00,1
12829,2025-08-04,575,33,401,0.00,1
12830,2025-08-04,741,70,400,130.00,1
12831,2025-08-05,903,37,401,0.00,1
12832,2025-08-05,609,2,403,50.00,1
12833,2025-08-05,932,76,400,130.00,1
12834,2025-08-05,19,3,402,75.00,1
12835,2025-08-05,913,4,400,100.00,1
12836,2025-08-05,7,3,400,75.00,1
12837,2025-08-05,585,66,401,30.00,1
12838,2025-08-05,45,19,401,2.00,1
12839,2025-08-05,508,3,401,75.00,1
12840,2025-08-05,153,4,400,100.00,1
12841,2025-08-05,779,2,403,50.00,1
12842,2025-08-05,56,3,402,75.00,1
12843,2025-08-05,35,37,402,0.00,1
12844,2025-08-05,696,7,400,250.00,1
12845,2025-08-05,363,74,401,110.00,1
12846,2025-08-05,236,44,400,6.00,1
12847,2025-08-05,927,4,401,100.00,1
12848,2025-08-05,199,4,402,100.00,1
12849,2025-08-05,141,3,401,75.00,1
12850,2025-08-06,244,82,402,30.00,1
12851,2025-08-06,313,4,401,100.00,1
12852,2025-08-06,195,35,400,0.00,1
12853,2025-08-06,331,44,401,5.00,1
12854,2025-08-06,207,64,400,140.00,1
12855,2025-08-06,638,3,401,75.00,1
12856,2025-08-06,849,62,400,80.00,1
12857,2025-08-06,558,4,400,100.00,1
12858,2025-08-06,796,25,401,60.00,1
12859,2025-08-06,450,76,400,130.00,1
12860,2025-08-06,124,3,403,75.00,1
12861,2025-08-06,76,1,403,25.00,1
12862,2025-08-06,338,71,401,30.00,1
12863,2025-08-06,617,98,403,0.00,1
12864,2025-08-06,78,6,401,200.00,1
12865,2025-08-06,665,47,403,90.00,1
12866,2025-08-06,457,10,403,0.00,1
12867,2025-08-06,854,90,400,120.00,1
12868,2025-08-07,117,61,401,130.00,1
12869,2025-08-07,789,3,400,75.00,1
12870,2025-08-07,608,22,403,4.00,1
12871,2025-08-07,96,3,402,75.00,1
12872,2025-08-07,866,63,401,120.00,1
12873,2025-08-07,715,4,401,100.00,1
12874,2025-08-07,787,3,402,75.00,1
12875,2025-08-07,388,56,400,0.00,1
12876,2025-08-07,341,13,400,0.00,1
12877,2025-08-07,794,33,402,0.00,1
12878,2025-08-07,984,4,400,100.00,1
12879,2025-08-07,459,30,401,0.00,1
12880,2025-08-07,228,53,400,0.00,1
12881,2025-08-07,475,2,400,50.00,1
12882,2025-08-07,400,4,401,100.00,1
12883,2025-08-07,298,4,400,100.00,1
12884,2025-08-07,188,4,402,100.00,1
12885,2025-08-07,686,3,403,75.00,1
12886,2025-08-07,516,4,401,100.00,1
12887,2025-08-07,369,3,401,75.00,1
12888,2025-08-07,856,89,400,140.00,1
12889,2025-08-07,94,44,401,1.00,1
12890,2025-08-08,981,62,400,275.00,1
12891,2025-08-08,639,93,402,0.00,1
12892,2025-08-08,13,1,400,25.00,1
12893,2025-08-08,42,71,400,40.00,1
12894,2025-08-08,581,26,401,300.00,1
12895,2025-08-08,312,3,401,75.00,1
12896,2025-08-08,382,1,400,25.00,1
12897,2025-08-08,393,4,402,100.00,1
12898,2025-08-08,951,3,403,75.00,1
12899,2025-08-08,230,3,401,75.00,1
12900,2025-08-08,234,4,401,100.00,1
12901,2025-08-08,625,4,403,100.00,1
12902,2025-08-08,560,21,400,5.00,1
12903,2025-08-08,543,2,402,50.00,1
12904,2025-08-08,331,46,401,225.00,1
12905,2025-08-08,739,61,401,120.00,1
12906,2025-08-08,793,45,401,3.00,1
12907,2025-08-08,82,19,403,5.00,1
12908,2025-08-08,603,3,401,75.00,1
12909,2025-08-09,386,81,401,300.00,1
12910,2025-08-09,669,3,400,75.00,1
12911,2025-08-09,144,91,400,0.00,1
12912,2025-08-09,198,1,401,25.00,1
12913,2025-08-09,361,20,401,6.00,1
12914,2025-08-09,354,3,400,75.00,1
12915,2025-08-09,667,4,403,100.00,1
12916,2025-08-09,540,3,400,75.00,1
12917,2025-08-09,834,43,400,3.00,1
12918,2025-08-09,765,87,403,30.00,1
12919,2025-08-09,274,4,403,100.00,1
12920,2025-08-09,451,62,400,160.00,1
12921,2025-08-09,261,93,400,0.00,1
12922,2025-08-09,297,2,400,50.00,1
12923,2025-08-09,431,81,402,130.00,1
12924,2025-08-09,65,4,403,100.00,1
12925,2025-08-09,797,26,401,80.00,1
12926,2025-08-09,453,25,401,60.00,1
12927,2025-08-09,864,4,403,100.00,1
12928,2025-08-09,622,84,400,275.00,1
12929,2025-08-09,740,10,402,0.00,1
12930,2025-08-09,223,90,401,110.00,1
12931,2025-08-09,68,4,400,100.00,1
12932,2025-08-09,260,19,402,3.00,1
12933,2025-08-09,424,74,401,140.00,1
12934,2025-08-09,658,2,400,50.00,1
12935,2025-08-09,477,32,403,0.00,1
12936,2025-08-09,872,31,401,0.00,1
12937,2025-08-09,607,75,402,60.00,1
12938,2025-08-10,259,2,402,50.00,1
12939,2025-08-10,36,49,401,140.00,1
12940,2025-08-10,850,75,400,120.00,1
12941,2025-08-10,269,2,400,50.00,1
12942,2025-08-10,333,2,402,50.00,1
12943,2025-08-10,151,91,401,0.00,1
12944,2025-08-10,477,70,403,160.00,1
12945,2025-08-10,406,98,400,0.00,1
12946,2025-08-10,184,3,401,75.00,1
12947,2025-08-10,14,22,400,3.00,1
12948,2025-08-10,91,2,400,50.00,1
12949,2025-08-10,452,4,403,100.00,1
12950,2025-08-10,84,3,402,75.00,1
12951,2025-08-10,382,4,403,100.00,1
12952,2025-08-10,166,3,403,75.00,1
12953,2025-08-10,150,4,402,100.00,1
12954,2025-08-10,447,3,400,75.00,1
12955,2025-08-10,372,3,402,75.00,1
12956,2025-08-10,584,4,401,100.00,1
12957,2025-08-10,271,4,402,100.00,1
12958,2025-08-10,437,75,400,120.00,1
12959,2025-08-10,103,29,401,0.00,1
12960,2025-08-10,32,2,402,50.00,1
12961,2025-08-10,597,53,401,0.00,1
12962,2025-08-10,125,50,403,125.00,1
12963,2025-08-10,294,4,400,100.00,1
12964,2025-08-10,19,3,400,75.00,1
12965,2025-08-10,257,80,401,130.00,1
12966,2025-08-11,599,40,402,4.99,1
12967,2025-08-11,442,4,401,100.00,1
12968,2025-08-11,827,72,400,300.00,1
12969,2025-08-11,48,3,400,75.00,1
12970,2025-08-11,20,4,402,100.00,1
12971,2025-08-11,797,1,402,25.00,1
12972,2025-08-11,169,2,401,50.00,1
12973,2025-08-11,925,4,402,100.00,1
12974,2025-08-11,244,4,401,100.00,1
12975,2025-08-11,793,2,403,50.00,1
12976,2025-08-11,26,4,400,100.00,1
12977,2025-08-11,937,70,401,60.00,1
12978,2025-08-11,222,44,401,2.00,1
12979,2025-08-11,741,31,401,0.00,1
12980,2025-08-11,36,2,401,50.00,1
12981,2025-08-11,171,19,400,2.00,1
12982,2025-08-11,758,3,400,75.00,1
12983,2025-08-11,88,4,403,100.00,1
12984,2025-08-11,325,78,401,140.00,1
12985,2025-08-12,354,2,401,50.00,1
12986,2025-08-12,696,3,400,75.00,1
12987,2025-08-12,443,23,400,1.00,1
12988,2025-08-12,761,42,402,3.00,1
12989,2025-08-12,871,61,400,110.00,1
12990,2025-08-12,319,3,403,75.00,1
12991,2025-08-12,112,4,402,100.00,1
12992,2025-08-12,394,3,400,75.00,1
12993,2025-08-12,416,55,402,0.00,1
12994,2025-08-12,346,1,403,25.00,1
12995,2025-08-12,701,4,400,100.00,1
12996,2025-08-12,308,4,402,100.00,1
12997,2025-08-12,874,3,402,75.00,1
12998,2025-08-12,426,75,402,30.00,1
12999,2025-08-12,283,3,403,75.00,1
13000,2025-08-12,743,41,402,2.00,1
13001,2025-08-12,46,4,400,100.00,1
13002,2025-08-12,646,3,403,75.00,1
13003,2025-08-12,600,50,403,60.00,1
13004,2025-08-12,502,4,401,100.00,1
13005,2025-08-12,354,34,401,0.00,1
13006,2025-08-12,103,3,400,75.00,1
13007,2025-08-13,589,43,401,3.00,1
13008,2025-08-13,753,2,402,50.00,1
13009,2025-08-13,540,3,401,75.00,1
13010,2025-08-13,537,97,401,0.00,1
13011,2025-08-13,500,4,401,100.00,1
13012,2025-08-13,393,24,403,225.00,1
13013,2025-08-13,20,52,400,0.00,1
13014,2025-08-13,88,94,401,0.00,1
13015,2025-08-13,746,2,400,50.00,1
13016,2025-08-13,124,46,401,160.00,1
13017,2025-08-13,618,3,402,75.00,1
13018,2025-08-13,559,89,402,175.00,1
13019,2025-08-13,325,33,403,0.00,1
13020,2025-08-13,323,3,403,75.00,1
13021,2025-08-13,138,38,400,0.00,1
13022,2025-08-13,146,6,400,200.00,1
13023,2025-08-13,338,2,400,50.00,1
13024,2025-08-13,81,4,403,100.00,1
13025,2025-08-13,798,71,400,90.00,1
13026,2025-08-13,521,3,401,75.00,1
13027,2025-08-14,237,4,402,100.00,1
13028,2025-08-14,643,4,401,100.00,1
13029,2025-08-14,475,65,401,60.00,1
13030,2025-08-14,795,87,402,160.00,1
13031,2025-08-14,258,3,400,75.00,1
13032,2025-08-14,210,47,403,30.00,1
13033,2025-08-14,177,4,403,100.00,1
13034,2025-08-14,128,32,400,0.00,1
13035,2025-08-14,417,3,400,75.00,1
13036,2025-08-14,173,28,400,80.00,1
13037,2025-08-14,298,70,401,140.00,1
13038,2025-08-14,602,4,401,100.00,1
13039,2025-08-14,242,62,400,160.00,1
13040,2025-08-14,247,4,403,100.00,1
13041,2025-08-14,405,12,401,0.00,1
13042,2025-08-14,554,3,402,75.00,1
13043,2025-08-14,421,3,401,75.00,1
13044,2025-08-14,221,3,402,75.00,1
13045,2025-08-14,322,3,402,75.00,1
13046,2025-08-14,865,37,400,0.00,1
13047,2025-08-15,134,4,403,100.00,1
13048,2025-08-15,551,4,400,100.00,1
13049,2025-08-15,186,3,400,75.00,1
13050,2025-08-15,102,2,402,50.00,1
13051,2025-08-15,786,46,401,275.00,1
13052,2025-08-15,355,2,401,50.00,1
13053,2025-08-15,510,15,401,0.00,1
13054,2025-08-15,661,34,401,0.00,1
13055,2025-08-15,729,3,400,75.00,1
13056,2025-08-15,778,4,402,100.00,1
13057,2025-08-15,220,4,400,100.00,1
13058,2025-08-15,107,3,400,75.00,1
13059,2025-08-15,26,3,402,75.00,1
13060,2025-08-15,518,3,402,75.00,1
13061,2025-08-15,799,2,402,50.00,1
13062,2025-08-15,176,3,400,75.00,1
13063,2025-08-15,368,2,400,50.00,1
13064,2025-08-15,787,62,400,130.00,1
13065,2025-08-15,446,14,402,0.00,1
13066,2025-08-16,558,19,401,5.00,1
13067,2025-08-16,469,15,401,0.00,1
13068,2025-08-16,834,61,400,40.00,1
13069,2025-08-16,625,3,403,75.00,1
13070,2025-08-16,709,3,403,75.00,1
13071,2025-08-16,523,3,400,75.00,1
13072,2025-08-16,545,3,402,75.00,1
13073,2025-08-16,830,94,400,0.00,1
13074,2025-08-16,257,79,403,40.00,1
13075,2025-08-16,276,21,400,1.00,1
13076,2025-08-16,396,24,403,40.00,1
13077,2025-08-16,381,31,401,0.00,1
13078,2025-08-16,462,4,401,100.00,1
13079,2025-08-16,23,90,401,30.00,1
13080,2025-08-16,348,49,401,300.00,1
13081,2025-08-16,504,4,400,100.00,1
13082,2025-08-16,651,32,402,0.00,1
13083,2025-08-16,270,3,402,75.00,1
13084,2025-08-16,474,67,401,120.00,1
13085,2025-08-16,864,4,400,100.00,1
13086,2025-08-16,955,3,402,75.00,1
13087,2025-08-16,2,15,402,0.00,1
13088,2025-08-16,307,4,400,100.00,1
13089,2025-08-16,685,44,402,3.00,1
13090,2025-08-17,69,94,401,0.00,1
13091,2025-08-17,123,12,400,0.00,1
13092,2025-08-17,76,97,402,0.00,1
13093,2025-08-17,299,86,401,125.00,1
13094,2025-08-17,820,5,402,150.00,1
13095,2025-08-17,375,61,400,160.00,1
13096,2025-08-17,803,71,403,40.00,1
13097,2025-08-17,311,3,400,75.00,1
13098,2025-08-17,132,74,400,80.00,1
13099,2025-08-17,667,3,401,75.00,1
13100,2025-08-17,566,94,401,0.00,1
13101,2025-08-17,402,89,401,125.00,1
13102,2025-08-17,335,3,403,75.00,1
13103,2025-08-17,361,2,403,50.00,1
13104,2025-08-17,606,54,401,0.00,1
13105,2025-08-17,55,61,400,225.00,1
13106,2025-08-17,336,2,403,50.00,1
13107,2025-08-17,824,3,403,75.00,1
13108,2025-08-17,94,3,401,75.00,1
13109,2025-08-17,402,94,400,0.00,1
13110,2025-08-17,755,4,402,100.00,1
13111,2025-08-17,924,3,401,75.00,1
13112,2025-08-17,491,53,402,0.00,1
13113,2025-08-17,288,67,401,125.00,1
13114,2025-08-18,101,2,400,50.00,1
13115,2025-08-18,15,19,401,5.00,1
13116,2025-08-18,834,61,403,175.00,1
13117,2025-08-18,663,2,400,50.00,1
13118,2025-08-18,725,2,400,50.00,1
13119,2025-08-18,859,68,401,60.00,1
13120,2025-08-18,349,47,400,40.00,1
13121,2025-08-18,175,55,403,0.00,1
13122,2025-08-18,573,3,401,75.00,1
13123,2025-08-18,581,2,400,50.00,1
13124,2025-08-18,425,3,403,75.00,1
13125,2025-08-18,407,80,401,30.00,1
13126,2025-08-18,807,3,401,75.00,1
13127,2025-08-18,160,4,402,100.00,1
13128,2025-08-18,573,69,403,300.00,1
13129,2025-08-18,352,13,402,0.00,1
13130,2025-08-18,544,2,400,50.00,1
13131,2025-08-18,874,4,401,100.00,1
13132,2025-08-18,970,74,403,160.00,1
13133,2025-08-18,199,80,402,120.00,1
13134,2025-08-18,366,66,402,120.00,1
13135,2025-08-19,603,15,403,0.00,1
13136,2025-08-19,57,2,401,50.00,1
13137,2025-08-19,425,41,402,5.00,1
13138,2025-08-19,747,66,400,110.00,1
13139,2025-08-19,683,4,400,100.00,1
13140,2025-08-19,137,3,401,75.00,1
13141,2025-08-19,763,42,402,7.00,1
13142,2025-08-19,239,44,402,2.00,1
13143,2025-08-19,205,19,402,2.00,1
13144,2025-08-19,537,3,402,75.00,1
13145,2025-08-19,806,3,401,75.00,1
13146,2025-08-19,184,4,400,100.00,1
13147,2025-08-19,848,4,400,100.00,1
13148,2025-08-19,597,81,402,160.00,1
13149,2025-08-19,87,44,401,2.00,1
13150,2025-08-19,649,3,400,75.00,1
13151,2025-08-19,280,73,400,140.00,1
13152,2025-08-19,524,4,401,100.00,1
13153,2025-08-19,245,45,400,5.00,1
13154,2025-08-19,605,3,403,75.00,1
13155,2025-08-19,322,11,400,0.00,1
13156,2025-08-19,717,46,403,120.00,1
13157,2025-08-20,2,2,402,50.00,1
13158,2025-08-20,726,72,402,225.00,1
13159,2025-08-20,906,64,400,275.00,1
13160,2025-08-20,392,67,403,40.00,1
13161,2025-08-20,74,84,402,60.00,1
13162,2025-08-20,630,2,403,50.00,1
13163,2025-08-20,527,4,403,100.00,1
13164,2025-08-20,582,23,403,6.00,1
13165,2025-08-20,58,94,401,0.00,1
13166,2025-08-20,447,74,401,140.00,1
13167,2025-08-20,947,2,402,50.00,1
13168,2025-08-20,336,43,400,1.00,1
13169,2025-08-20,404,3,403,75.00,1
13170,2025-08-20,198,21,400,3.00,1
13171,2025-08-20,24,4,402,100.00,1
13172,2025-08-20,497,2,402,50.00,1
13173,2025-08-20,77,91,400,0.00,1
13174,2025-08-20,407,3,402,75.00,1
13175,2025-08-20,147,4,400,100.00,1
13176,2025-08-20,854,4,403,100.00,1
13177,2025-08-20,500,79,401,120.00,1
13178,2025-08-21,689,4,400,100.00,1
13179,2025-08-21,380,2,401,50.00,1
13180,2025-08-21,154,2,402,50.00,1
13181,2025-08-21,851,42,402,1.00,1
13182,2025-08-21,54,3,400,75.00,1
13183,2025-08-21,247,47,403,300.00,1
13184,2025-08-21,65,57,401,0.00,1
13185,2025-08-21,629,33,400,0.00,1
13186,2025-08-21,134,23,400,5.00,1
13187,2025-08-21,160,48,400,300.00,1
13188,2025-08-21,287,20,403,5.00,1
13189,2025-08-21,507,4,403,100.00,1
13190,2025-08-21,932,14,400,0.00,1
13191,2025-08-21,276,12,400,0.00,1
13192,2025-08-21,677,2,403,50.00,1
13193,2025-08-21,603,1,402,25.00,1
13194,2025-08-21,768,69,403,160.00,1
13195,2025-08-21,461,87,400,80.00,1
13196,2025-08-21,303,64,400,125.00,1
13197,2025-08-21,905,2,401,50.00,1
13198,2025-08-21,40,52,400,0.00,1
13199,2025-08-22,578,2,401,50.00,1
13200,2025-08-22,660,12,400,0.00,1
13201,2025-08-22,202,88,401,175.00,1
13202,2025-08-22,599,14,403,0.00,1
13203,2025-08-22,108,3,402,75.00,1
13204,2025-08-22,461,2,403,50.00,1
13205,2025-08-22,164,22,401,5.00,1
13206,2025-08-22,141,75,403,275.00,1
13207,2025-08-22,123,3,403,75.00,1
13208,2025-08-22,306,15,402,0.00,1
13209,2025-08-22,516,11,401,0.00,1
13210,2025-08-22,674,3,402,75.00,1
13211,2025-08-22,182,80,400,40.00,1
13212,2025-08-22,233,2,401,50.00,1
13213,2025-08-22,42,2,400,50.00,1
13214,2025-08-22,451,4,401,100.00,1
13215,2025-08-22,568,3,401,75.00,1
13216,2025-08-22,298,3,401,75.00,1
13217,2025-08-23,307,2,400,50.00,1
13218,2025-08-23,187,62,400,300.00,1
13219,2025-08-23,342,30,403,0.00,1
13220,2025-08-23,107,3,401,75.00,1
13221,2025-08-23,365,4,403,100.00,1
13222,2025-08-23,204,4,402,100.00,1
13223,2025-08-23,294,20,403,5.00,1
13224,2025-08-23,329,44,400,4.00,1
13225,2025-08-23,788,64,401,80.00,1
13226,2025-08-23,56,18,401,9.99,1
13227,2025-08-23,993,33,401,0.00,1
13228,2025-08-23,453,3,401,75.00,1
13229,2025-08-23,603,76,400,225.00,1
13230,2025-08-23,382,41,400,4.00,1
13231,2025-08-23,486,2,400,50.00,1
13232,2025-08-23,266,3,403,75.00,1
13233,2025-08-23,643,42,401,3.00,1
13234,2025-08-23,383,2,402,50.00,1
13235,2025-08-23,798,4,403,100.00,1
13236,2025-08-23,253,74,401,30.00,1
13237,2025-08-23,945,68,401,140.00,1
13238,2025-08-23,247,34,400,0.00,1
13239,2025-08-23,851,34,403,0.00,1
13240,2025-08-23,186,6,400,200.00,1
13241,2025-08-23,757,48,403,30.00,1
13242,2025-08-23,53,4,401,100.00,1
13243,2025-08-23,180,69,401,125.00,1
13244,2025-08-23,815,89,402,300.00,1
13245,2025-08-24,276,2,401,50.00,1
13246,2025-08-24,563,4,402,100.00,1
13247,2025-08-24,820,3,402,75.00,1
13248,2025-08-24,466,4,402,100.00,1
13249,2025-08-24,731,3,400,75.00,1
13250,2025-08-24,382,43,403,2.00,1
13251,2025-08-24,17,3,400,75.00,1
13252,2025-08-24,340,3,400,75.00,1
13253,2025-08-24,531,27,403,125.00,1
13254,2025-08-24,908,4,403,100.00,1
13255,2025-08-24,637,3,401,75.00,1
13256,2025-08-24,570,2,402,50.00,1
13257,2025-08-24,482,5,403,150.00,1
13258,2025-08-24,244,88,400,175.00,1
13259,2025-08-24,271,90,400,30.00,1
13260,2025-08-24,476,31,402,0.00,1
13261,2025-08-24,743,24,401,275.00,1
13262,2025-08-24,219,17,401,0.00,1
13263,2025-08-24,70,2,400,50.00,1
13264,2025-08-24,299,3,402,75.00,1
13265,2025-08-24,180,3,400,75.00,1
13266,2025-08-24,746,34,400,0.00,1
13267,2025-08-24,511,7,400,250.00,1
13268,2025-08-24,194,42,400,5.00,1
13269,2025-08-24,851,43,402,3.00,1
13270,2025-08-25,690,3,401,75.00,1
13271,2025-08-25,15,4,400,100.00,1
13272,2025-08-25,290,4,402,100.00,1
13273,2025-08-25,17,71,401,80.00,1
13274,2025-08-25,327,3,400,75.00,1
13275,2025-08-25,545,3,400,75.00,1
13276,2025-08-25,335,3,400,75.00,1
13277,2025-08-25,780,4,400,100.00,1
13278,2025-08-25,122,3,401,75.00,1
13279,2025-08-25,861,4,401,100.00,1
13280,2025-08-25,50,2,402,50.00,1
13281,2025-08-25,58,87,402,300.00,1
13282,2025-08-25,305,3,402,75.00,1
13283,2025-08-25,641,3,400,75.00,1
13284,2025-08-25,455,2,401,50.00,1
13285,2025-08-25,766,35,400,0.00,1
13286,2025-08-25,353,65,401,120.00,1
13287,2025-08-25,479,3,400,75.00,1
13288,2025-08-25,454,53,401,0.00,1
13289,2025-08-25,102,4,402,100.00,1
13290,2025-08-25,375,80,401,110.00,1
13291,2025-08-25,553,2,402,50.00,1
13292,2025-08-26,875,2,401,50.00,1
13293,2025-08-26,260,20,401,5.00,1
13294,2025-08-26,579,43,401,5.00,1
13295,2025-08-26,651,98,400,0.00,1
13296,2025-08-26,283,4,400,100.00,1
13297,2025-08-26,507,3,403,75.00,1
13298,2025-08-26,658,3,403,75.00,1
13299,2025-08-26,34,2,400,50.00,1
